"44.0263","-123.08377","2023-02-02T22:00","PM2.5","7.1","UG/M3","30","1","Eugene - Amazon Park","Lane Regional Air Protection Agency","410390060","840410390060"
"49.323891","-123.083611","2023-02-02T22:00","PM2.5","5.5","UG/M3","23","1","Mahon Park","Metro Vancouver","000100132","124000100132"
"49.009869","-123.082017","2023-02-02T22:00","PM2.5","4.5","UG/M3","19","1","Tsawwassen","Metro Vancouver","000100140","124000100140"
"43.7995","-123.0535","2023-02-02T22:00","PM2.5","4.6","UG/M3","19","1","Cottage Grove City Shops","Lane Regional Air Protection Agency","410399004","840410399004"
"49.3","-123.02","2023-02-02T22:00","PM2.5","17.1","UG/M3","62","2","Second Narrows","Metro Vancouver","124000100121","124000100121"
"44.046683","-123.017736","2023-02-02T22:00","PM2.5","5.5","UG/M3","23","1","Springfield City Hall","Lane Regional Air Protection Agency","410391009","840410391009"
"49.287","-123.008","2023-02-02T22:00","PM10","6.0","UG/M3","6","1","Burnaby North","Metro Vancouver","124000100137","124000100137"
"44.943114","-123.005934","2023-02-02T22:00","PM2.5","40.7","UG/M3","114","3","Salem - State Hospital","Oregon Dept. of Environmental Quality","410470041","840410470041"
"49.21528","-122.98556","2023-02-02T22:00","PM2.5","8.8","UG/M3","37","1","Burnaby South","Metro Vancouver","000100119","124000100119"
"49.21528","-122.98556","2023-02-02T22:00","PM10","9.0","UG/M3","8","1","Burnaby South","Metro Vancouver","000100119","124000100119"
"44.976568","-122.976308","2023-02-02T22:00","PM2.5","42.9","UG/M3","119","3","Salem Chemeketa Community College","Oregon Dept. of Environmental Quality","840410470022","840410470022"
"45.528501","-122.972398","2023-02-02T22:00","PM2.5","33.5","UG/M3","96","2","Hillsboro - Hare Field","Oregon Dept. of Environmental Quality","410670004","840410670004"
"49.2794","-122.9711","2023-02-02T22:00","PM2.5","5.3","UG/M3","22","1","Kensington Park","Metro Vancouver","000100110","124000100110"
"49.2794","-122.9711","2023-02-02T22:00","PM10","8.0","UG/M3","7","1","Kensington Park","Metro Vancouver","000100110","124000100110"
"46.664089","-122.967323","2023-02-02T22:00","PM2.5","11.9","UG/M3","50","1","Chehalis-Market Blvd","Washington Department of Ecology","530410004","840530410004"
"46.1394","-122.9619","2023-02-02T22:00","PM2.5","10.1","UG/M3","42","1","Longview-30th Ave","Washington Department of Ecology","530150015","840530150015"
"50.144285","-122.960402","2023-02-02T22:00","PM2.5","2.4","UG/M3","10","1","Whistler Meadow Park","British Columbia Ministry of Environment","000105001","124000105001"
"40.734722","-122.941109","2023-02-02T22:00","PM2.5","9.7","UG/M3","40","1","Weaverville","North Coast Unified Air Quality Management District","061050002","840061050002"
"44.81029","-122.915085","2023-02-02T22:00","PM2.5","30.3","UG/M3","89","2","Turner - CJHS","Oregon Dept. of Environmental Quality","410470004","840410470004"
"49.15833","-122.90167","2023-02-02T22:00","PM2.5","5.5","UG/M3","23","1","North Delta","Metro Vancouver","000100125","124000100125"
"42.33155","-122.880266","2023-02-02T22:00","PM2.5","13.1","UG/M3","53","2","Medford Welch & Jackson","Oregon Dept. of Environmental Quality","410292129","840410292129"
"45.143141","-122.854708","2023-02-02T22:00","PM2.5","29.4","UG/M3","87","2","Woodburn Chemeketa Community College","Oregon Dept. of Environmental Quality","840410470023","840410470023"
"49.28083","-122.84917","2023-02-02T22:00","PM2.5","6.1","UG/M3","25","1","Rocky Point Park","Metro Vancouver","000100111","124000100111"
"47.029301","-122.821503","2023-02-02T22:00","PM2.5","3.9","UG/M3","16","1","Lacey-College St","Washington Department of Ecology","530670013","840530670013"
"38.403765","-122.818294","2023-02-02T22:00","PM2.5","15.9","UG/M3","59","2","Sebastopol","San Francisco Bay Area AQMD","060970004","840060970004"
"45.4702","-122.8159","2023-02-02T22:00","PM2.5","18.1","UG/M3","64","2","Beaverton - Highland Park School","Oregon Dept. of Environmental Quality","410670111","840410670111"
"42.623225","-122.810158","2023-02-02T22:00","PM2.5","4.0","UG/M3","17","1","Shady Cove - Shady Cove School","Oregon Dept. of Environmental Quality","410290019","840410290019"
"45.014998","-122.790382","2023-02-02T22:00","PM2.5","25.5","UG/M3","79","2","Silverton","Oregon Dept. of Environmental Quality","410470007","840410470007"
"42.229891","-122.7877","2023-02-02T22:00","PM2.5","7.6","UG/M3","32","1","Talent - Rapp Lane","Oregon Dept. of Environmental Quality","410290201","840410290201"
"48.129101","-122.7789","2023-02-02T22:00","PM2.5","9.8","UG/M3","41","1","Port Townsend-San Juan","Washington Department of Ecology","530310003","840530310003"
"45.768531","-122.7721","2023-02-02T22:00","PM2.5","13.6","UG/M3","54","2","Portland - Sauvie Island","Oregon Dept. of Environmental Quality","410090004","840410090004"
"45.39916","-122.7455","2023-02-02T22:00","PM2.5","36.3","UG/M3","103","3","Portland Near Road","Oregon Dept. of Environmental Quality","410670005","840410670005"
"53.91472","-122.74194","2023-02-02T22:00","PM2.5","2.2","UG/M3","9","1","PRG Plaza 400","British Columbia Ministry of Environment","000100202","124000100202"
"53.91472","-122.74194","2023-02-02T22:00","PM10","3.0","UG/M3","3","1","PRG Plaza 400","British Columbia Ministry of Environment","000100202","124000100202"
"45.5901","-122.73762","2023-02-02T22:00","PM2.5","14.7","UG/M3","56","2","Roosevelt High School","Oregon Dept. of Environmental Quality","840410510003","840410510003"
"44.3958","-122.7305","2023-02-02T22:00","PM2.5","5.5","UG/M3","23","1","Sweet Home - Fire Department","Oregon Dept. of Environmental Quality","410432002","840410432002"
"49.24528","-122.70889","2023-02-02T22:00","PM2.5","6.1","UG/M3","25","1","Pitt Meadows","Metro Vancouver","000101202","124000101202"
"42.1941","-122.7086","2023-02-02T22:00","PM2.5","2.4","UG/M3","10","1","Ashland Fire Dept","Oregon Dept. of Environmental Quality","410290203","840410290203"
"49.13278","-122.69417","2023-02-02T22:00","PM2.5","6.9","UG/M3","29","1","Surrey East","Metro Vancouver","000100127","124000100127"
"45.5187","-122.6881","2023-02-02T22:00","PM2.5","10.4","UG/M3","43","1","Portland Lincoln High School","Oregon Dept. of Environmental Quality","840410510034","840410510034"
"45.558081","-122.670985","2023-02-02T22:00","PM2.5","9.8","UG/M3","41","1","Portland Humboldt School","Oregon Dept. of Environmental Quality","840410512010","840410512010"
"48.294399","-122.660004","2023-02-02T22:00","PM2.5","4.2","UG/M3","18","1","Oak Harbor-SW 6th (US)","Washington Department of Ecology","530299999","840530299999"
"45.51421","-122.653294","2023-02-02T22:00","PM2.5","15.5","UG/M3","58","2","Portland SE 12th and Salmon","Oregon Dept. of Environmental Quality","840410510035","840410510035"
"41.72679","-122.63359","2023-02-02T22:00","PM2.5","7.6","UG/M3","32","1","Yreka","Siskiyou County APCD","060932001","840060932001"
"47.592675","-122.627397","2023-02-02T22:00","PM2.5","4.9","UG/M3","20","1","Bremerton-Spruce Ave","Washington Department of Ecology","530350007","840530350007"
"44.778743","-122.617048","2023-02-02T22:00","PM2.5","7.3","UG/M3","30","1","Lyons","Oregon Dept. of Environmental Quality","410432003","840410432003"
"48.52008","-122.613213","2023-02-02T22:00","PM2.5","6.3","UG/M3","26","1","Anacortes-202 Ave (SO-AQS)","Washington Department of Ecology","530570011","840530570011"
"45.496641","-122.602877","2023-02-02T22:00","PM2.5","14.2","UG/M3","55","2","Portland - SE Lafayette","Oregon Dept. of Environmental Quality","410510080","840410510080"
"45.47142","-122.60147","2023-02-02T22:00","PM2.5","13.3","UG/M3","54","2","Portland Lane Middle School","Oregon Dept. of Environmental Quality","840410510032","840410510032"
"45.25928","-122.588151","2023-02-02T22:00","PM2.5","12.4","UG/M3","52","2","Portland - Spangler Road","Oregon Dept. of Environmental Quality","410050004","840410050004"
"45.64336","-122.58737","2023-02-02T22:00","PM2.5","14.1","UG/M3","55","2","Vancouver-NE 84th Ave","Washington Department of Ecology","530110024","840530110024"
"45.5418","-122.5795","2023-02-02T22:00","PM2.5","11.1","UG/M3","46","1","Portland McDaniel High School","Oregon Dept. of Environmental Quality","840410510039","840410510039"
"45.562203","-122.575624","2023-02-02T22:00","PM2.5","10.3","UG/M3","43","1","Portland Cully Helensview School","Oregon Dept. of Environmental Quality","840410512011","840410512011"
"49.09556","-122.56694","2023-02-02T22:00","PM2.5","3.1","UG/M3","13","1","Langley","Metro Vancouver","000101301","124000101301"
"49.09556","-122.56694","2023-02-02T22:00","PM10","8.0","UG/M3","7","1","Langley","Metro Vancouver","000101301","124000101301"
"48.465401","-122.559998","2023-02-02T22:00","PM2.5","105.5","UG/M3","177","4","Anacortes-Bartholomew Rd (US)","Washington Department of Ecology","530579999","840530579999"
"48.950699","-122.554398","2023-02-02T22:00","PM2.5","0.0","UG/M3","0","1","Custer-Loomis (SO-AQS)","Washington Department of Ecology","530730005","840530730005"
"37.9722","-122.5189","2023-02-02T22:00","PM2.5","16.6","UG/M3","60","2","San Rafael","San Francisco Bay Area AQMD","060410001","840060410001"
"45.6166","-122.516602","2023-02-02T22:00","PM2.5","12.9","UG/M3","53","2","Vancouver-Blairmont Dr (SO)","Washington Department of Ecology","530110011","840530110011"
"52.96936","-122.4934","2023-02-02T22:00","PM2.5","2.7","UG/M3","11","1","Quesnel Johnston Avenue","British Columbia Ministry of Environment","124000101706","124000101706"
"52.96936","-122.4934","2023-02-02T22:00","PM10","4.0","UG/M3","4","1","Quesnel Johnston Avenue","British Columbia Ministry of Environment","124000101706","124000101706"
"45.4962","-122.4834","2023-02-02T22:00","PM2.5","8.9","UG/M3","37","1","Gresham Centennial HS","Oregon Dept. of Environmental Quality","840410510031","840410510031"
"43.74436","-122.480506","2023-02-02T22:00","PM2.5","6.0","UG/M3","25","1","Oakridge - Willamette Activity Center","Lane Regional Air Protection Agency","410392013","840410392013"
"44.752092","-122.479672","2023-02-02T22:00","PM2.5","6.5","UG/M3","27","1","Mill City","Oregon Dept. of Environmental Quality","410430104","840410430104"
"47.22634","-122.46256","2023-02-02T22:00","PM2.5","9.5","UG/M3","40","1","Tacoma-S 36th St","Washington Department of Ecology","530530024","840530530024"
"48.760036","-122.456463","2023-02-02T22:00","PM2.5","6.1","UG/M3","25","1","Bellingham Pacific","Washington Department of Ecology","530730019","840530730019"
"47.1864","-122.4517","2023-02-02T22:00","PM2.5","6.5","UG/M3","27","1","Tacoma-L St","Washington Department of Ecology","530530029","840530530029"
"45.863899","-122.410889","2023-02-02T22:00","PM2.5","8.7","UG/M3","36","1","Yacolt-Yacolt Rd","Washington Department of Ecology","530110022","840530110022"
"37.7658","-122.3978","2023-02-02T22:00","PM2.5","14.6","UG/M3","56","2","San Francisco","San Francisco Bay Area AQMD","060750005","840060750005"
"47.2656","-122.3858","2023-02-02T22:00","PM2.5","14.4","UG/M3","56","2","Tacoma-Alexander Ave","Washington Department of Ecology","530530031","840530530031"
"40.5497","-122.3792","2023-02-02T22:00","PM2.5","11.5","UG/M3","48","1","Redding","Shasta County Air Quality Management District","060890004","840060890004"
"37.9604","-122.3571","2023-02-02T22:00","PM2.5","18.2","UG/M3","64","2","San Pablo - Rumrill","San Francisco Bay Area AQMD","060131004","840060131004"
"47.559975","-122.338265","2023-02-02T22:00","PM2.5","11.6","UG/M3","48","1","Seattle-Duwamish","Washington Department of Ecology","530330057","840530330057"
"45.291413","-122.332626","2023-02-02T22:00","PM2.5","7.5","UG/M3","31","1","Estacada Clackamas River Elementary School","Oregon Dept. of Environmental Quality","840410050011","840410050011"
"49.021506","-122.326556","2023-02-02T22:00","PM2.5","4.3","UG/M3","18","1","Abbotsford Airport","Metro Vancouver","000101005","124000101005"
"49.021506","-122.326556","2023-02-02T22:00","PM10","18.0","UG/M3","17","1","Abbotsford Airport","Metro Vancouver","000101005","124000101005"
"47.5297","-122.3203","2023-02-02T22:00","PM2.5","9.5","UG/M3","40","1","Seattle-South Park","Washington Department of Ecology","530331011","840530331011"
"47.597222","-122.319722","2023-02-02T22:00","PM2.5","10.7","UG/M3","45","1","Seattle-10th & Weller","Washington Department of Ecology","530330030","840530330030"
"49.04278","-122.30972","2023-02-02T22:00","PM2.5","5.4","UG/M3","23","1","Abbotsford","Metro Vancouver","000101003","124000101003"
"49.04278","-122.30972","2023-02-02T22:00","PM10","6.0","UG/M3","6","1","Abbotsford","Metro Vancouver","000101003","124000101003"
"47.568236","-122.308628","2023-02-02T22:00","PM2.5","6.5","UG/M3","27","1","Seattle-Beacon Hill","Washington Department of Ecology","530330080","840530330080"
"48.065339","-122.285194","2023-02-02T22:00","PM2.5","1.1","UG/M3","5","1","Tulalip-Totem Beach Rd","Washington Department of Ecology","840530610021","840530610021"
"37.8148","-122.282402","2023-02-02T22:00","PM2.5","21.1","UG/M3","70","2","Oakland West","San Francisco Bay Area AQMD","060010011","840060010011"
"47.498535","-122.278385","2023-02-02T22:00","PM2.5","7.3","UG/M3","30","1","Tukwila_Allentown","Washington Department of Ecology","840530330069","840530330069"
"47.753633","-122.277192","2023-02-02T22:00","PM2.5","5.7","UG/M3","24","1","Lake Forest Park-Town Center","Washington Department of Ecology","530330024","840530330024"
"37.793624","-122.263376","2023-02-02T22:00","PM2.5","25.0","UG/M3","78","2","Laney College","San Francisco Bay Area AQMD","060010012","840060010012"
"40.170917","-122.255667","2023-02-02T22:00","PM2.5","18.6","UG/M3","65","2","Red Bluff - Walnut office","Tehama County Air Pollution Control District","061030007","840061030007"
"40.639908","-122.240195","2023-02-02T22:00","PM2.5","3.5","UG/M3","15","1","N/A","California Air Resources Board","840MMCA82036","840MMCA82036"
"47.386101","-122.230202","2023-02-02T22:00","PM2.5","10.3","UG/M3","43","1","Kent-James & Central","Washington Department of Ecology","530332004","840530332004"
"47.2814","-122.2233","2023-02-02T22:00","PM2.5","6.9","UG/M3","29","1","Auburn 29th St","Washington Department of Ecology","840530330047","840530330047"
"37.4828","-122.2022","2023-02-02T22:00","PM2.5","18.1","UG/M3","64","2","Redwood City","San Francisco Bay Area AQMD","060811001","840060811001"
"39.53387","-122.190834","2023-02-02T22:00","PM2.5","18.4","UG/M3","64","2","Willows-Colusa","California Air Resources Board","060210003","840060210003"
"39.53387","-122.190834","2023-02-02T22:00","PM10","22.0","UG/M3","20","1","Willows-Colusa","California Air Resources Board","060210003","840060210003"
"44.728314","-122.182756","2023-02-02T22:00","PM2.5","9.2","UG/M3","38","1","Detroit Lake","Oregon Dept. of Environmental Quality","410470123","840410470123"
"48.054315","-122.171529","2023-02-02T22:00","PM2.5","4.9","UG/M3","20","1","Marysville-7th Ave","Washington Department of Ecology","530611007","840530611007"
"37.743061","-122.169907","2023-02-02T22:00","PM2.5","21.3","UG/M3","70","2","Oakland","San Francisco Bay Area AQMD","060010009","840060010009"
"52.14428","-122.150391","2023-02-02T22:00","PM2.5","1.5","UG/M3","6","1","Williams Lake Columneetza School","British Columbia Ministry of Environment","000102701","124000102701"
"52.14428","-122.150391","2023-02-02T22:00","PM10","1.0","UG/M3","1","1","Williams Lake Columneetza School","British Columbia Ministry of Environment","000102701","124000102701"
"47.600863","-122.148397","2023-02-02T22:00","PM2.5","2.0","UG/M3","8","1","Bellevue-SE 12th","Washington Department of Ecology","530330031","840530330031"
"48.9477","-122.1471","2023-02-02T22:00","PM2.5","13.3","UG/M3","54","2","Maple Falls-Azure Way","Washington Department of Ecology","840530739992","840530739992"
"37.06315","-122.083092","2023-02-02T22:00","PM2.5","5.7","UG/M3","24","1","SLV Middle School AMS","Monterey Bay Unified APCD","060871005","840060871005"
"41.784182","-122.051604","2023-02-02T22:00","PM2.5","0.9","UG/M3","4","1","SISK1004","AIRSIS","840MMAIR1044","840MMAIR1044"
