datetime,parameter,concentration,AQI,AQI cat,station_name
2022-12-25T16:00,PM2.5,2.7,11,1,LACROSSE DOT
2022-12-25T16:00,PM2.5,9.5,40,1,Capitol
2022-12-25T16:00,PM2.5,0.0,0,1,"Muscatine, High School East Campus"
2022-12-25T16:00,PM2.5,7.2,30,1,French Settlement
2022-12-25T16:00,PM2.5,8.1,34,1,Thibodaux
2022-12-25T16:00,PM2.5,3.8,16,1,CLEVELAND
2022-12-25T16:00,PM2.5,1.6,7,1,Bad River Tribal School
2022-12-25T16:00,PM2.5,3.5,15,1,Potosi
2022-12-25T16:00,PM10,37.0,34,1,Buffalo
2022-12-25T16:00,PM2.5,2.4,10,1,PERKINSTOWN
2022-12-25T16:00,PM2.5,2.3,10,1,"Davenport, 10th & Vine"
2022-12-25T16:00,PM2.5,4.9,20,1,Guatemala City
2022-12-25T16:00,PM10,9.0,8,1,Guatemala City
2022-12-25T16:00,PM2.5,2.5,10,1,ROCK_IS
2022-12-25T16:00,PM2.5,3.7,15,1,Arnold West
2022-12-25T16:00,PM10,5.0,5,1,Arnold West
2022-12-25T16:00,PM2.5,1.9,8,1,Ladue
2022-12-25T16:00,PM2.5,2.2,9,1,JERSEYVL
2022-12-25T16:00,PM2.5,0.0,0,1,Forest Park
2022-12-25T16:00,PM2.5,1.4,6,1,South Broadway
2022-12-25T16:00,PM2.5,3.8,16,1,Hinds CC
2022-12-25T16:00,PM2.5,3.0,13,1,"Clinton, Chancy Park"
2022-12-25T16:00,PM2.5,3.8,16,1,Madisonville
2022-12-25T16:00,PM2.5,2.0,8,1,Blair Street
2022-12-25T16:00,PM10,7.0,6,1,Blair Street
2022-12-25T16:00,PM2.5,4.9,20,1,MARION
2022-12-25T16:00,PM10,9.0,8,1,Branch Street
2022-12-25T16:00,PM2.5,0.1,0,1,Branch Street
2022-12-25T16:00,PM2.5,4.8,20,1,Jackson NCORE
2022-12-25T16:00,PM10,8.0,7,1,Jackson NCORE
2022-12-25T16:00,PM2.5,3.1,13,1,East St. Louis
2022-12-25T16:00,PM2.5,6.3,26,1,GC_MAD
2022-12-25T16:00,PM2.5,3.3,14,1,HERNANDO
2022-12-25T16:00,PM2.5,3.2,13,1,SHELBY FARMS
2022-12-25T16:00,PM2.5,3.9,16,1,HOUSTON
2022-12-25T16:00,PM2.5,7.4,31,1,Grand Portage
2022-12-25T16:00,PM2.5,3.2,13,1,Devils Lake
2022-12-25T16:00,PM10,4.0,4,1,Devils Lake
2022-12-25T16:00,PM2.5,1.3,5,1,TROUT LAKE
2022-12-25T16:00,PM2.5,1.8,8,1,Springfield Ag
2022-12-25T16:00,PM2.5,2.8,12,1,Madison University Ave
2022-12-25T16:00,PM10,3.0,3,1,Madison University Ave
2022-12-25T16:00,PM2.5,2.5,10,1,WAVELAND
2022-12-25T16:00,PM2.5,1.7,7,1,DYERSBURG
2022-12-25T16:00,PM2.5,2.9,12,1,MADISON EAST
2022-12-25T16:00,PM2.5,4.2,18,1,Hattiesburg
2022-12-25T16:00,PM2.5,2.8,12,1,Rockford
2022-12-25T16:00,PM2.5,3.7,15,1,GPORT YC
2022-12-25T16:00,PM2.5,2.4,10,1,NORMAL
2022-12-25T16:00,PM2.5,1.9,8,1,DECATUR
2022-12-25T16:00,PM2.5,2.9,12,1,Jackson
2022-12-25T16:00,PM2.5,1.0,4,1,POTAWATOMI
2022-12-25T16:00,PM2.5,2.6,11,1,KNIGHT_P
2022-12-25T16:00,PM2.5,2.5,10,1,Horicon Wildlife Area
2022-12-25T16:00,PM10,3.0,3,1,Horicon Wildlife Area
2022-12-25T16:00,PM2.5,3.7,15,1,PASCAGOULA
2022-12-25T16:00,PM2.5,2.7,11,1,APPLETON AAL
2022-12-25T16:00,PM2.5,2.9,12,1,CARY
2022-12-25T16:00,PM2.5,3.0,13,1,WAUKESHA - CLEVELAND AVE
2022-12-25T16:00,PM10,4.0,4,1,WAUKESHA - CLEVELAND AVE
2022-12-25T16:00,PM2.5,3.2,13,1,BRAIDWD
2022-12-25T16:00,PM2.5,3.6,15,1,Naperville
2022-12-25T16:00,PM2.5,3.2,13,1,Joliet
2022-12-25T16:00,PM2.5,1.9,8,1,CHICK.
2022-12-25T16:00,PM2.5,2.3,10,1,GREEN BAY E HIGH
2022-12-25T16:00,PM10,22.0,20,1,MILWAUKEE COLLEGE AVE.-NR
2022-12-25T16:00,PM2.5,4.3,18,1,MILWAUKEE COLLEGE AVE.-NR
2022-12-25T16:00,PM2.5,3.0,13,1,MILWAUKEE 16TH ST
2022-12-25T16:00,PM2.5,4.4,18,1,SCHILPRK
2022-12-25T16:00,PM2.5,3.6,15,1,DESPLNS
2022-12-25T16:00,PM2.5,3.0,13,1,CHIWAUKEE
2022-12-25T16:00,PM2.5,2.4,10,1,HARRINGTON BCH
2022-12-25T16:00,PM2.5,3.0,13,1,NORTHBRK
2022-12-25T16:00,PM2.5,0.6,3,1,ALSIP
2022-12-25T16:00,PM2.5,3.3,14,1,CHI_SP
2022-12-25T16:00,PM2.5,1.7,7,1,CHI_COM
2022-12-25T16:00,PM2.5,3.2,13,1,Evansville-Buena Vista
2022-12-25T16:00,PM10,8.0,7,1,Evansville-Buena Vista
2022-12-25T16:00,PM2.5,5.8,24,1,Kingery Near-road #1
2022-12-25T16:00,PM2.5,3.5,15,1,Hammond-167th St
2022-12-25T16:00,PM2.5,3.9,16,1,East Chicago - Marina
2022-12-25T16:00,PM2.5,0.4,2,1,Loretto
2022-12-25T16:00,PM2.5,1.7,7,1,Clarksville
2022-12-25T16:00,PM10,9.0,8,1,Gary-IITRI
2022-12-25T16:00,PM2.5,3.6,15,1,Ellyson Industrial Park
2022-12-25T16:00,PM10,7.0,6,1,Ellyson Industrial Park
2022-12-25T16:00,PM10,13.0,12,1,Portage-Hwy 12
2022-12-25T16:00,PM2.5,3.6,15,1,OWENPRI
2022-12-25T16:00,PM2.5,0.0,0,1,Columbia
2022-12-25T16:00,PM2.5,4.7,20,1,MCADORY
2022-12-25T16:00,PM2.5,3.6,15,1,DECATUR
2022-12-25T16:00,PM2.5,3.0,13,1,CORNER
2022-12-25T16:00,PM2.5,7.0,29,1,WYLAM
2022-12-25T16:00,PM10,3.0,3,1,WYLAM
2022-12-25T16:00,PM2.5,4.0,17,1,NO. BHAM
2022-12-25T16:00,PM10,7.0,6,1,NO. BHAM
2022-12-25T16:00,PM2.5,4.3,18,1,Shuttlesworth
2022-12-25T16:00,PM10,5.0,5,1,Shuttlesworth
2022-12-25T16:00,PM2.5,3.8,16,1,HVILLE
2022-12-25T16:00,PM2.5,4.7,20,1,Huntsville Old Airport
2022-12-25T16:00,PM2.5,3.0,13,1,LEEDS
2022-12-25T16:00,PM2.5,2.6,11,1,MONTG
2022-12-25T16:00,PM2.5,3.2,13,1,Indpls-W.18th St
2022-12-25T16:00,PM2.5,5.8,24,1,South Bend-Shields Dr
2022-12-25T16:00,PM2.5,2.6,11,1,HOLLAND
2022-12-25T16:00,PM2.5,3.0,13,1,Indpls-Washington Park
2022-12-25T16:00,PM10,10.0,9,1,Indpls-Washington Park
2022-12-25T16:00,PM2.5,1.6,7,1,GADSDEN
2022-12-25T16:00,PM2.5,3.5,15,1,Elkhart-Prairie St.
2022-12-25T16:00,PM2.5,4.4,18,1,SENEY
2022-12-25T16:00,PM2.5,4.4,18,1,Fishers
2022-12-25T16:00,PM2.5,3.6,15,1,WATSON
2022-12-25T16:00,PM10,8.0,7,1,WATSON
2022-12-25T16:00,PM2.5,2.2,9,1,JENISON
2022-12-25T16:00,PM10,3.0,3,1,JENISON
2022-12-25T16:00,PM2.5,3.8,16,1,ETOWN2
2022-12-25T16:00,PM2.5,3.0,13,1,Algonquin Parkway
2022-12-25T16:00,PM10,7.0,6,1,Algonquin Parkway
2022-12-25T16:00,PM2.5,3.3,14,1,Jeffersonville - Bates-Bowyer Av
2022-12-25T16:00,PM2.5,3.9,16,1,St. Andrews Park
2022-12-25T16:00,PM2.5,3.8,16,1,Near Road
2022-12-25T16:00,PM10,15.0,14,1,Near Road
2022-12-25T16:00,PM2.5,2.7,11,1,GRAND RAPIDS
2022-12-25T16:00,PM10,6.0,6,1,GRAND RAPIDS
2022-12-25T16:00,PM2.5,3.1,13,1,Cannons Lane
2022-12-25T16:00,PM10,7.0,6,1,Cannons Lane
2022-12-25T16:00,PM2.5,3.3,14,1,Anderson-Eastside Elem. Sch
2022-12-25T16:00,PM2.5,4.3,18,1,Larwill
2022-12-25T16:00,PM2.5,3.9,16,1,Carrithers Middle School
2022-12-25T16:00,PM10,9.0,8,1,Carrithers Middle School
2022-12-25T16:00,PM2.5,3.4,14,1,KALAMAZOO
2022-12-25T16:00,PM2.5,1.7,7,1,Cookeville
2022-12-25T16:00,PM2.5,1.7,7,1,Rome
2022-12-25T16:00,PM2.5,3.3,14,1,Rossville-Williams St
2022-12-25T16:00,PM10,7.0,6,1,Rossville-Williams St
2022-12-25T16:00,PM2.5,3.4,14,1,Riverside
2022-12-25T16:00,PM2.5,3.4,14,1,PC South Girard School
2022-12-25T16:00,PM2.5,3.6,15,1,Columbus Airport
2022-12-25T16:00,PM10,7.0,6,1,Columbus Airport
2022-12-25T16:00,PM2.5,6.1,25,1,HOUGHTON LAKE
2022-12-25T16:00,PM2.5,3.5,15,1,Preble NCore
2022-12-25T16:00,PM2.5,1.9,8,1,Colerain
2022-12-25T16:00,PM2.5,3.6,15,1,SOMERST
2022-12-25T16:00,PM2.5,4.0,17,1,ATHENS
2022-12-25T16:00,PM2.5,2.7,11,1,LANSING
2022-12-25T16:00,PM2.5,3.0,13,1,Lower Price Hill
2022-12-25T16:00,PM2.5,2.5,10,1,Harriman
2022-12-25T16:00,PM2.5,1.9,8,1,Cincinnati Near Road
2022-12-25T16:00,PM2.5,3.3,14,1,Taft NCore
2022-12-25T16:00,PM10,9.0,8,1,Taft NCore
2022-12-25T16:00,PM2.5,3.9,16,1,NEWTWN
2022-12-25T16:00,PM2.5,3.4,14,1,Carthage
2022-12-25T16:00,PM2.5,3.3,14,1,NKU
2022-12-25T16:00,PM2.5,2.3,10,1,Sycamore
2022-12-25T16:00,PM2.5,5.9,25,1,United Ave
2022-12-25T16:00,PM2.5,4.3,18,1,Tallahassee Community College
2022-12-25T16:00,PM2.5,2.4,10,1,LOUDONMS
2022-12-25T16:00,PM2.5,3.6,15,1,Sault Ste Marie
2022-12-25T16:00,PM2.5,1.7,7,1,Lebanon
2022-12-25T16:00,PM2.5,3.6,15,1,Sinclair
2022-12-25T16:00,PM2.5,4.1,17,1,St. Marks Wildlife Refuge
2022-12-25T16:00,PM2.5,2.0,8,1,McDonough
2022-12-25T16:00,PM2.5,2.3,10,1,Batavia
2022-12-25T16:00,PM2.5,5.5,23,1,San Jose
2022-12-25T16:00,PM2.5,3.5,15,1,Gwinnett Tech
2022-12-25T16:00,PM10,6.0,6,1,Gwinnett Tech
2022-12-25T16:00,PM2.5,3.0,13,1,Lima
2022-12-25T16:00,PM2.5,5.2,22,1,TECUMSEH
2022-12-25T16:00,PM2.5,1.0,4,1,MARYVILL
2022-12-25T16:00,PM2.5,3.7,15,1,AIR LAB
2022-12-25T16:00,PM2.5,6.2,26,1,BAY CITY
2022-12-25T16:00,PM2.5,3.6,15,1,Gainesville
2022-12-25T16:00,PM10,6.0,6,1,Gainesville
2022-12-25T16:00,PM2.5,3.5,15,1,Springfield Fire St1
2022-12-25T16:00,PM2.5,7.1,30,1,MIDAIR
2022-12-25T16:00,PM2.5,3.4,14,1,FLINT
2022-12-25T16:00,PM2.5,5.3,22,1,YPSILANTI
2022-12-25T16:00,PM2.5,3.5,15,1,Warner Robins
2022-12-25T16:00,PM10,7.0,6,1,Warner Robins
2022-12-25T16:00,PM2.5,5.5,23,1,Erie
2022-12-25T16:00,PM2.5,4.0,17,1,Macon Forestry
2022-12-25T16:00,PM10,7.0,6,1,Macon Forestry
2022-12-25T16:00,PM2.5,5.2,22,1,BRYSON
2022-12-25T16:00,PM2.5,4.2,18,1,Athens
2022-12-25T16:00,PM10,8.0,7,1,Athens
2022-12-25T16:00,PM2.5,8.6,36,1,ELIZA HOWELL-NR
2022-12-25T16:00,PM2.5,4.3,18,1,HAZ2
2022-12-25T16:00,PM2.5,5.3,22,1,ALLEN PARK
2022-12-25T16:00,PM2.5,6.2,26,1,NMH48217
2022-12-25T16:00,PM2.5,8.5,35,1,DEARBORN
2022-12-25T16:00,PM10,24.0,22,1,DEARBORN
2022-12-25T16:00,PM2.5,6.8,28,1,TRINITY
2022-12-25T16:00,PM2.5,5.9,25,1,DETROIT-SW
2022-12-25T16:00,PM2.5,7.0,29,1,MILITARY PARK
2022-12-25T16:00,PM2.5,5.6,23,1,DP4TH
2022-12-25T16:00,PM2.5,4.1,17,1,Smoky Row Near Road
2022-12-25T16:00,PM2.5,4.8,20,1,Windsor Downtown
2022-12-25T16:00,PM2.5,3.6,15,1,GRAYSON
2022-12-25T16:00,PM2.5,7.0,29,1,New Albany
2022-12-25T16:00,PM2.5,6.4,27,1,Sandersville
2022-12-25T16:00,PM10,21.0,19,1,Sandersville
2022-12-25T16:00,PM2.5,2.3,10,1,NEW HAVEN
2022-12-25T16:00,PM2.5,3.8,16,1,St. Petersburg College
2022-12-25T16:00,PM2.5,3.9,16,1,ODOT Ironton
2022-12-25T16:00,PM2.5,5.6,23,1,Crystal River Preserve
2022-12-25T16:00,PM2.5,3.9,16,1,FIVCO
2022-12-25T16:00,PM2.5,6.8,28,1,Lake City
2022-12-25T16:00,PM2.5,3.3,14,1,BDED
2022-12-25T16:00,PM2.5,4.3,18,1,GANDY
2022-12-25T16:00,PM2.5,3.6,15,1,PIKE2001
2022-12-25T16:00,PM2.5,4.1,17,1,Kingsport
2022-12-25T16:00,PM2.5,4.7,20,1,Bee Ridge
2022-12-25T16:00,PM10,9.0,8,1,Paw Park
2022-12-25T16:00,PM2.5,2.0,8,1,PORT HURON
2022-12-25T16:00,PM10,5.0,5,1,DAVIS ISLAND
2022-12-25T16:00,PM2.5,5.7,24,1,Osceola National Forest
2022-12-25T16:00,PM2.5,5.3,22,1,APOLLO BEACH
2022-12-25T16:00,PM2.5,10.0,42,1,Greenville-ESC
2022-12-25T16:00,PM10,13.0,12,1,Greenville-ESC
2022-12-25T16:00,PM2.5,3.9,16,1,Sarnia
2022-12-25T16:00,PM10,6.0,6,1,GARDINIER
2022-12-25T16:00,PM2.5,5.8,24,1,Jackson Road
2022-12-25T16:00,PM2.5,4.2,18,1,Paynes Prairie Farm
2022-12-25T16:00,PM2.5,2.6,11,1,SYDNEY
2022-12-25T16:00,PM2.5,6.2,26,1,Chatham
2022-12-25T16:00,PM2.5,8.9,37,1,YMCA - Marion County
2022-12-25T16:00,PM2.5,1.6,7,1,Spruce Pine
2022-12-25T16:00,PM2.5,4.2,18,1,Augusta
2022-12-25T16:00,PM10,7.0,6,1,Augusta
2022-12-25T16:00,PM2.5,4.8,20,1,Fl. Baptist Children's Home
2022-12-25T16:00,PM10,7.0,6,1,Fl. Baptist Children's Home
2022-12-25T16:00,PM2.5,4.9,20,1,TK Gregg
2022-12-25T16:00,PM2.5,3.8,16,1,Chippewa
2022-12-25T16:00,PM2.5,5.1,21,1,Trenton
2022-12-25T16:00,PM2.5,0.0,0,1,Grand Bend
2022-12-25T16:00,PM2.5,7.6,32,1,Laurel Oaks Elementary
2022-12-25T16:00,PM2.5,6.0,25,1,St Theodosius
2022-12-25T16:00,PM10,13.0,12,1,GT Craig NCore
2022-12-25T16:00,PM10,5.0,5,1,Palatka
2022-12-25T16:00,PM2.5,6.3,26,1,Kooker Park
2022-12-25T16:00,PM10,7.0,6,1,Kooker Park
2022-12-25T16:00,PM2.5,4.5,19,1,Mandarin
2022-12-25T16:00,PM10,7.0,6,1,Mandarin
2022-12-25T16:00,PM2.5,5.7,24,1,CHARLESTON
2022-12-25T16:00,PM2.5,4.2,18,1,Pepsi Place
2022-12-25T16:00,PM2.5,5.6,23,1,Sheffield Elementary School
2022-12-25T16:00,PM2.5,4.5,19,1,East HS
2022-12-25T16:00,PM2.5,7.2,30,1,Mayo Clinic
2022-12-25T16:00,PM2.5,4.7,20,1,Canton
2022-12-25T16:00,PM2.5,1.0,4,1,HICKORY
2022-12-25T16:00,PM2.5,4.3,18,1,Winter Park
2022-12-25T16:00,PM2.5,4.0,17,1,Seminole Community College (AG COMP)
2022-12-25T16:00,PM10,5.0,5,1,Seminole Community College (AG COMP)
2022-12-25T16:00,PM2.5,4.7,20,1,Painesville
2022-12-25T16:00,PM2.5,2.5,10,1,London
2022-12-25T16:00,PM2.5,4.3,18,1,Port Stanley
2022-12-25T16:00,PM2.5,4.6,19,1,Irmo
2022-12-25T16:00,PM2.5,4.3,18,1,Savannah L&A
2022-12-25T16:00,PM10,8.0,7,1,Savannah L&A
2022-12-25T16:00,PM10,6.0,6,1,Cayce City Hall
2022-12-25T16:00,PM2.5,4.4,18,1,Blind Services; 1185-A Dunn Ave
2022-12-25T16:00,PM10,8.0,7,1,Blind Services; 1185-A Dunn Ave
2022-12-25T16:00,PM2.5,4.0,17,1,Sudbury
2022-12-25T16:00,PM2.5,4.9,20,1,Parklane
2022-12-25T16:00,PM10,9.0,8,1,Ramblewood Park
2022-12-25T16:00,PM2.5,5.7,24,1,Remount
2022-12-25T16:00,PM2.5,4.8,20,1,Friendship Park
2022-12-25T16:00,PM2.5,6.8,28,1,Laird Eng Bldg
2022-12-25T16:00,PM2.5,8.4,35,1,GARINGER
2022-12-25T16:00,PM10,6.0,6,1,GARINGER
2022-12-25T16:00,PM2.5,5.4,23,1,MOUNDSVILLE
2022-12-25T16:00,PM2.5,5.1,21,1,Belle Glade
2022-12-25T16:00,PM2.5,5.3,22,1,Youngstown State
2022-12-25T16:00,PM2.5,4.8,20,1,Melbourne
2022-12-25T16:00,PM10,9.0,8,1,Melbourne
2022-12-25T16:00,PM2.5,5.4,23,1,Steubenville
2022-12-25T16:00,PM2.5,3.0,13,1,Kitchener
2022-12-25T16:00,PM2.5,4.9,20,1,Farrell
2022-12-25T16:00,PM2.5,4.5,19,1,Florence
2022-12-25T16:00,PM2.5,2.0,8,1,ROCKWELL
2022-12-25T16:00,PM2.5,4.5,19,1,Clemmons Middle
2022-12-25T16:00,PM2.5,7.2,30,1,V_VIEW
2022-12-25T16:00,PM2.5,5.3,22,1,Beaver Falls
2022-12-25T16:00,PM2.5,2.6,11,1,Brantford
2022-12-25T16:00,PM2.5,7.5,31,1,LWATTOWR
2022-12-25T16:00,PM2.5,5.3,22,1,NCORE
2022-12-25T16:00,PM10,11.0,10,1,NCORE
2022-12-25T16:00,PM2.5,4.8,20,1,HATTIEAVEN
2022-12-25T16:00,PM10,7.0,6,1,HATTIEAVEN
2022-12-25T16:00,PM2.5,3.7,15,1,Chesterfield
2022-12-25T16:00,PM2.5,7.1,30,1,Near Road
2022-12-25T16:00,PM2.5,5.4,23,1,POMPANO_BEACH
2022-12-25T16:00,PM2.5,4.5,19,1,Delray Beach
2022-12-25T16:00,PM10,9.0,8,1,Delray Beach
2022-12-25T16:00,PM2.5,5.6,23,1,Avalon
2022-12-25T16:00,PM2.5,5.5,23,1,Parry Sound
2022-12-25T16:00,PM2.5,5.9,25,1,Erie
2022-12-25T16:00,PM10,6.0,6,1,Jenkins Avenue
2022-12-25T16:00,PM2.5,5.0,21,1,Lawrenceville
2022-12-25T16:00,PM2.5,5.8,24,1,North Charleston F.S.
2022-12-25T16:00,PM2.5,6.3,26,1,Charleroi
2022-12-25T16:00,PM2.5,4.6,19,1,Clairton
2022-12-25T16:00,PM2.5,3.8,16,1,EAST VINTON ELEMENTARY SCHOOL
2022-12-25T16:00,PM2.5,4.5,19,1,Liberty (SAHS)
2022-12-25T16:00,PM2.5,4.9,20,1,Parkway East (Near Road)
2022-12-25T16:00,PM2.5,0.0,0,1,Hamilton Downtown
2022-12-25T16:00,PM2.5,5.0,21,1,North Braddock
2022-12-25T16:00,PM2.5,12.4,52,2,Candor FRO
2022-12-25T16:00,PM10,10.0,9,1,MENDNHAL
2022-12-25T16:00,PM2.5,5.4,23,1,Williams Middle School
2022-12-25T16:00,PM2.5,1.0,4,1,Barrie
2022-12-25T16:00,PM2.5,6.0,25,1,Cape Romain
2022-12-25T16:00,PM2.5,5.1,21,1,Kittanning
2022-12-25T16:00,PM2.5,5.2,22,1,North Bay
2022-12-25T16:00,PM2.5,1.1,5,1,Toronto Downtown
2022-12-25T16:00,PM2.5,0.0,0,1,St. Catharines
2022-12-25T16:00,PM2.5,5.8,24,1,Temiscaming
2022-12-25T16:00,PM10,11.0,10,1,W OWEN SCH
2022-12-25T16:00,PM2.5,5.1,21,1,Strongstown
2022-12-25T16:00,PM2.5,4.7,20,1,Johnstown
2022-12-25T16:00,PM2.5,3.5,15,1,Durham Armory
2022-12-25T16:00,PM10,5.0,5,1,Durham Armory
2022-12-25T16:00,PM2.5,7.4,31,1,Tonawanda II
2022-12-25T16:00,PM2.5,4.4,18,1,Burdens Creek
2022-12-25T16:00,PM10,7.0,6,1,Burdens Creek
2022-12-25T16:00,PM2.5,0.8,3,1,Buffalo
2022-12-25T16:00,PM2.5,6.6,28,1,Buffalo Near-road
2022-12-25T16:00,PM2.5,3.9,16,1,Millbrook NCore
2022-12-25T16:00,PM10,7.0,6,1,Millbrook NCore
2022-12-25T16:00,PM2.5,3.7,15,1,Albemarle HS
2022-12-25T16:00,PM2.5,2.4,10,1,JOHNSTON
2022-12-25T16:00,PM2.5,2.3,10,1,Shenandoah NP
2022-12-25T16:00,PM2.5,4.5,19,1,Altoona
2022-12-25T16:00,PM2.5,1.6,7,1,Peterborough
2022-12-25T16:00,PM2.5,4.6,19,1,LESTER BUILDING SYSTEMS  NEAR REST
2022-12-25T16:00,PM10,8.0,7,1,LESTER BUILDING SYSTEMS  NEAR REST
2022-12-25T16:00,PM2.5,5.3,22,1,State College
2022-12-25T16:00,PM2.5,9.9,41,1,CASTLE H
2022-12-25T16:00,PM10,11.0,10,1,CASTLE H
2022-12-25T16:00,PM2.5,4.0,17,1,Radisson
2022-12-25T16:00,PM2.5,1.4,6,1,Hagerstown
2022-12-25T16:00,PM2.5,3.9,16,1,Northampton
2022-12-25T16:00,PM2.5,8.8,37,1,LEGGETT
2022-12-25T16:00,PM2.5,9.5,40,1,Rochester Near-road
2022-12-25T16:00,PM2.5,5.2,22,1,Rochester
2022-12-25T16:00,PM2.5,4.7,20,1,Richmond City Near Road
2022-12-25T16:00,PM2.5,4.5,19,1,MATH & SCIENCE CTR
2022-12-25T16:00,PM10,8.0,7,1,MATH & SCIENCE CTR
2022-12-25T16:00,PM2.5,3.0,13,1,Belleville
2022-12-25T16:00,PM2.5,5.5,23,1,PITTAGCT
2022-12-25T16:00,PM2.5,5.4,23,1,Arendtsville
2022-12-25T16:00,PM2.5,6.8,28,1,Senneterre
2022-12-25T16:00,PM2.5,4.7,20,1,Carlisle
2022-12-25T16:00,PM2.5,12.3,51,2,Rockville
2022-12-25T16:00,PM2.5,12.1,51,2,FRANCONIA
2022-12-25T16:00,PM10,16.0,15,1,FRANCONIA
2022-12-25T16:00,PM2.5,12.6,52,2,McMillan Reservoir
2022-12-25T16:00,PM2.5,11.4,48,1,RIVER_Terrace
2022-12-25T16:00,PM2.5,13.3,54,2,DCNearRoad
2022-12-25T16:00,PM2.5,6.1,25,1,Harrisburg
2022-12-25T16:00,PM2.5,10.5,44,1,Howard County Near Road
2022-12-25T16:00,PM2.5,5.1,21,1,York
2022-12-25T16:00,PM2.5,6.5,27,1,Padonia
2022-12-25T16:00,PM2.5,9.1,38,1,Lake Montebello
2022-12-25T16:00,PM2.5,3.2,13,1,Kingston
2022-12-25T16:00,PM2.5,6.2,26,1,Lebanon
2022-12-25T16:00,PM2.5,4.8,20,1,HAMPTON
2022-12-25T16:00,PM10,8.0,7,1,HAMPTON
2022-12-25T16:00,PM2.5,6.8,28,1,Edgewood
2022-12-25T16:00,PM2.5,6.6,28,1,Lancaster
2022-12-25T16:00,PM2.5,8.2,34,1,Horn Point
2022-12-25T16:00,PM2.5,9.8,41,1,Lancaster DW
2022-12-25T16:00,PM2.5,5.4,23,1,E Syracuse
2022-12-25T16:00,PM2.5,6.8,28,1,Reading Airport
2022-12-25T16:00,PM2.5,5.4,23,1,Fair Hill
2022-12-25T16:00,PM2.5,9.4,39,1,Millington
2022-12-25T16:00,PM2.5,6.4,27,1,New Garden
2022-12-25T16:00,PM2.5,6.6,28,1,LUMS 2
2022-12-25T16:00,PM2.5,4.0,17,1,Gatineau - Hull
2022-12-25T16:00,PM2.5,5.8,24,1,Princess Anne
2022-12-25T16:00,PM10,9.0,8,1,Princess Anne
2022-12-25T16:00,PM2.5,4.7,20,1,Ottawa
2022-12-25T16:00,PM2.5,5.5,23,1,Scranton
2022-12-25T16:00,PM2.5,7.7,32,1,SEAFORD
2022-12-25T16:00,PM2.5,7.3,30,1,Rte 9 Del. City
2022-12-25T16:00,PM2.5,6.4,27,1,MLK
2022-12-25T16:00,PM2.5,9.9,41,1,KILLENS
2022-12-25T16:00,PM2.5,5.4,23,1,Pocomoke City
2022-12-25T16:00,PM10,8.0,7,1,Pocomoke City
2022-12-25T16:00,PM2.5,8.6,36,1,Dover
2022-12-25T16:00,PM2.5,7.5,31,1,Allentown
2022-12-25T16:00,PM2.5,7.5,31,1,Mont-Saint-Michel
2022-12-25T16:00,PM2.5,6.6,28,1,Chester
2022-12-25T16:00,PM2.5,8.5,35,1,Freemansburg
2022-12-25T16:00,PM2.5,6.6,28,1,Norristown
2022-12-25T16:00,PM2.5,6.0,25,1,RIT
2022-12-25T16:00,PM2.5,4.2,18,1,Camden Spruce St
2022-12-25T16:00,PM2.5,7.1,30,1,NEW
2022-12-25T16:00,PM10,13.0,12,1,NEW
2022-12-25T16:00,PM2.5,9.1,38,1,Columbia
2022-12-25T16:00,PM2.5,4.2,18,1,Millville
2022-12-25T16:00,PM2.5,7.6,32,1,TOR
2022-12-25T16:00,PM2.5,9.3,39,1,Flemington
2022-12-25T16:00,PM2.5,4.6,19,1,Trenton
2022-12-25T16:00,PM2.5,6.8,28,1,Rider University
2022-12-25T16:00,PM2.5,4.9,20,1,Cornwall
2022-12-25T16:00,PM2.5,4.0,17,1,Brigantine
2022-12-25T16:00,PM2.5,12.8,52,2,Rutgers University
2022-12-25T16:00,PM2.5,4.2,18,1,Saint-Anicet
2022-12-25T16:00,PM2.5,3.5,15,1,Rahway PM
2022-12-25T16:00,PM2.5,10.4,43,1,Elizabeth Trailer
2022-12-25T16:00,PM2.5,3.9,16,1,Toms River
2022-12-25T16:00,PM2.5,8.7,36,1,Paterson
2022-12-25T16:00,PM2.5,4.0,17,1,Jersey City FH
2022-12-25T16:00,PM2.5,3.1,13,1,Union City High School
2022-12-25T16:00,PM2.5,9.6,40,1,Rockland Cty
2022-12-25T16:00,PM2.5,7.3,30,1,Bklyn - PS 314
2022-12-25T16:00,PM2.5,8.3,35,1,Newburgh
2022-12-25T16:00,PM2.5,3.4,14,1,Fort Lee Near Road
2022-12-25T16:00,PM2.5,9.8,41,1,CCNY
2022-12-25T16:00,PM2.5,10.8,45,1,Manhattan/IS143
2022-12-25T16:00,PM2.5,2.9,12,1,Sainte-Anne-de-Bellevue
2022-12-25T16:00,PM2.5,8.8,37,1,Morrisania
2022-12-25T16:00,PM2.5,8.5,35,1,Bronx - IS52
2022-12-25T16:00,PM10,15.0,14,1,Bronx - IS52
2022-12-25T16:00,PM2.5,9.2,38,1,Queens
2022-12-25T16:00,PM2.5,9.2,38,1,Queens Near-road
2022-12-25T16:00,PM2.5,9.7,40,1,White Plains
2022-12-25T16:00,PM2.5,6.8,28,1,Albany
2022-12-25T16:00,PM2.5,4.8,20,1,Laval - Chomedey
