Hidden Valley,2022-12-29T02:00,8.0,7.0,1.0,0.8,3.0,1.0
Herriman #3,2022-12-29T02:00,7.0,6.0,1.0,2.1,9.0,1.0
Harrisville,2022-12-29T02:00,0.0,0.0,1.0,0.8,3.0,1.0
Stanfield,2022-12-29T02:00,7.0,6.0,1.0,,,
Tempe,2022-12-29T02:00,6.0,6.0,1.0,5.3,22.0,1.0
South Scottsdale,2022-12-29T02:00,12.0,11.0,1.0,,,
West Chandler Fire Station,2022-12-29T02:00,9.0,8.0,1.0,,,
Hawthorne,2022-12-29T02:00,4.0,4.0,1.0,2.1,9.0,1.0
Mesa - Brooks Reservoir,2022-12-29T02:00,5.0,5.0,1.0,3.8,16.0,1.0
Senior Center,2022-12-29T02:00,4.0,4.0,1.0,,,
High School,2022-12-29T02:00,6.0,6.0,1.0,,,
LEHI,2022-12-29T02:00,7.0,6.0,1.0,,,
Casa Grande Downtown,2022-12-29T02:00,6.0,6.0,1.0,2.1,9.0,1.0
Higley,2022-12-29T02:00,7.0,6.0,1.0,,,
Lindon,2022-12-29T02:00,6.0,6.0,1.0,0.6,3.0,1.0
Ft McD Yuma Frank-AZ,2022-12-29T02:00,7.0,6.0,1.0,,,
Pinal County Housing,2022-12-29T02:00,4.0,4.0,1.0,,,
COMBS,2022-12-29T02:00,5.0,5.0,1.0,,,
Eloy,2022-12-29T02:00,6.0,6.0,1.0,,,
Apache Junction,2022-12-29T02:00,4.0,4.0,1.0,,,
Payson Well Site,2022-12-29T02:00,2.0,2.0,1.0,,,
Pinal Air Park,2022-12-29T02:00,5.0,5.0,1.0,,,
Rillito,2022-12-29T02:00,12.0,11.0,1.0,,,
Orange Grove,2022-12-29T02:00,3.0,3.0,1.0,6.3,26.0,1.0
Green Valley,2022-12-29T02:00,0.0,0.0,1.0,0.0,0.0,1.0
South Tucson,2022-12-29T02:00,12.0,11.0,1.0,,,
Geronimo,2022-12-29T02:00,10.0,9.0,1.0,4.1,17.0,1.0
Nogales ITN,2022-12-29T02:00,6.0,6.0,1.0,2.5,10.0,1.0
Nogales Post Office,2022-12-29T02:00,9.0,8.0,1.0,5.5,23.0,1.0
Jackson SLAMS,2022-12-29T02:00,0.0,0.0,1.0,,,
Corona de Tucson,2022-12-29T02:00,4.0,4.0,1.0,,,
Hayden,2022-12-29T02:00,3.0,3.0,1.0,,,
Kemmerer Mobile,2022-12-29T02:00,4.0,4.0,1.0,0.0,0.0,1.0
Daniel South,2022-12-29T02:00,5.0,5.0,1.0,,,
Moxa Arch,2022-12-29T02:00,5.0,5.0,1.0,,,
Boulder,2022-12-29T02:00,0.0,0.0,1.0,,,
Paul Spur Chemical Lime Plant,2022-12-29T02:00,6.0,6.0,1.0,,,
Douglas Red Cross,2022-12-29T02:00,21.0,19.0,1.0,,,
Lewistown,2022-12-29T02:00,2.0,2.0,1.0,0.6,3.0,1.0
Substation,2022-12-29T02:00,2.0,2.0,1.0,,,
Riverton Mobile,2022-12-29T02:00,2.0,2.0,1.0,4.5,19.0,1.0
Wamsutter,2022-12-29T02:00,1.0,1.0,1.0,,,
Ute 3,2022-12-29T02:00,0.0,0.0,1.0,0.2,1.0,1.0
Malta,2022-12-29T02:00,20.0,19.0,1.0,5.1,21.0,1.0
7E Deming Airport,2022-12-29T02:00,21.0,19.0,1.0,,,
Ute 1,2022-12-29T02:00,7.0,6.0,1.0,5.1,21.0,1.0
Sheridan PD,2022-12-29T02:00,6.0,6.0,1.0,10.7,45.0,1.0
Holman Rd,2022-12-29T02:00,57.0,52.0,2.0,,,
South Valley,2022-12-29T02:00,5.0,5.0,1.0,,,
Jefferson,2022-12-29T02:00,5.0,5.0,1.0,1.3,5.0,1.0
North Valley,2022-12-29T02:00,3.0,3.0,1.0,1.5,6.0,1.0
Anthony,2022-12-29T02:00,84.0,65.0,2.0,3.4,14.0,1.0
Del Norte,2022-12-29T02:00,5.0,5.0,1.0,,,
Desert View,2022-12-29T02:00,56.0,51.0,2.0,,,
West Mesa,2022-12-29T02:00,29.0,27.0,1.0,,,
Johnson County,2022-12-29T02:00,5.0,5.0,1.0,,,
Tramway,2022-12-29T02:00,5.0,5.0,1.0,2.6,11.0,1.0
Socorro Hueco C49,2022-12-29T02:00,194.0,120.0,3.0,11.6,48.0,1.0
Miles City,2022-12-29T02:00,4.0,4.0,1.0,4.4,18.0,1.0
Laramie I-80 Mobile,2022-12-29T02:00,14.0,13.0,1.0,0.4,2.0,1.0
Broadus,2022-12-29T02:00,10.0,9.0,1.0,0.0,0.0,1.0
Ft. Collins - CSU Facilities,2022-12-29T02:00,4.0,4.0,1.0,2.7,11.0,1.0
La Casa NCORE - 4545 Navajo St.,2022-12-29T02:00,11.0,10.0,1.0,3.4,14.0,1.0
Denver Swansea Elementary School,2022-12-29T02:00,6.0,6.0,1.0,,,
Welby - 78th Ave. & Steele St.,2022-12-29T02:00,9.0,8.0,1.0,,,
Denver - NJH - 14th Ave. & Albion St.,2022-12-29T02:00,9.0,8.0,1.0,2.7,11.0,1.0
Cheyenne NCore,2022-12-29T02:00,4.0,4.0,1.0,5.0,21.0,1.0
Sidney 201,2022-12-29T02:00,8.0,7.0,1.0,2.4,10.0,1.0
Yoder,2022-12-29T02:00,17.0,16.0,1.0,5.8,24.0,1.0
Black Hawk,2022-12-29T02:00,10.0,9.0,1.0,,,
Credit Union,2022-12-29T02:00,58.0,52.0,2.0,8.9,37.0,1.0
Loma Dorada,2022-12-29T02:00,73.0,60.0,2.0,,,
Lake Ilo,2022-12-29T02:00,0.0,0.0,1.0,0.0,0.0,1.0
Badlands,2022-12-29T02:00,2.0,2.0,1.0,0.0,0.0,1.0
Estación Purísima del Rincón,2022-12-29T02:00,20.0,19.0,1.0,,,
Goodland,2022-12-29T02:00,15.0,14.0,1.0,,,
Estación Facultad de Medicina,2022-12-29T02:00,41.0,38.0,1.0,18.2,64.0,2.0
Estación CICEG,2022-12-29T02:00,52.0,48.0,1.0,23.4,75.0,2.0
Estación Hospital General,2022-12-29T02:00,37.0,34.0,1.0,,,
Estación Secundaria,2022-12-29T02:00,37.0,34.0,1.0,,,
Estación Bomberos,2022-12-29T02:00,41.0,38.0,1.0,15.5,58.0,2.0
Estación DIF,2022-12-29T02:00,39.0,36.0,1.0,,,
Estación Cruz Roja,2022-12-29T02:00,24.0,22.0,1.0,,,
Estación Nativitas,2022-12-29T02:00,46.0,43.0,1.0,,,
Estación San Juanico,2022-12-29T02:00,46.0,43.0,1.0,20.6,69.0,2.0
Estación Seguridad Pública,2022-12-29T02:00,43.0,40.0,1.0,15.7,59.0,2.0
Estación Tecnológico,2022-12-29T02:00,49.0,45.0,1.0,,,
Dodge City,2022-12-29T02:00,39.0,36.0,1.0,,,
Cedar Bluff,2022-12-29T02:00,29.0,27.0,1.0,4.3,18.0,1.0
Aberdeen,2022-12-29T02:00,15.0,14.0,1.0,8.6,36.0,1.0
Lawton North,2022-12-29T02:00,25.0,23.0,1.0,5.9,25.0,1.0
Near Road OKC,2022-12-29T02:00,5.0,5.0,1.0,1.1,5.0,1.0
Moore,2022-12-29T02:00,32.0,30.0,1.0,7.6,32.0,1.0
Healdton,2022-12-29T02:00,19.0,18.0,1.0,5.4,23.0,1.0
North OKC,2022-12-29T02:00,31.0,29.0,1.0,6.6,28.0,1.0
PECK,2022-12-29T02:00,48.0,44.0,1.0,7.5,31.0,1.0
WHlthDpt,2022-12-29T02:00,47.0,44.0,1.0,8.3,35.0,1.0
Watertown,2022-12-29T02:00,13.0,12.0,1.0,8.8,37.0,1.0
Ponca City,2022-12-29T02:00,28.0,26.0,1.0,6.8,28.0,1.0
